,cell547_K562_,cell434_HeLa_,cell583_GM12878_,cell7_HeLa_,cell35_HAP1_,cell529_GM12878_,cell593_K562_,cell393_HAP1_,cell278_HeLa_,cell614_K562_,cell493_HeLa_,cell328_HAP1_,cell155_HAP1_,cell503_K562_,cell561_K562_,cell206_HeLa_,cell556_K562_,cell608_K562_,cell361_HAP1_,cell275_HAP1_,cell456_HAP1_,cell577_GM12878_,cell378_HAP1_,cell587_K562_,cell74_HAP1_,cell261_HeLa_,cell256_HeLa_,cell539_GM12878_,cell575_K562_,cell517_GM12878_,cell132_HeLa_,cell580_GM12878_,cell596_K562_,cell30_HAP1_,cell504_GM12878_,cell124_HAP1_,cell288_HeLa_,cell524_GM12878_,cell183_HeLa_,cell372_HAP1_,cell611_GM12878_,cell572_K562_,cell363_HeLa_,cell606_GM12878_,cell501_K562_,cell563_K562_,cell569_GM12878_,cell459_HeLa_,cell380_HAP1_,cell548_K562_,cell55_HeLa_,cell599_K562_,cell227_HAP1_,cell388_HeLa_,cell553_GM12878_,cell315_HeLa_,cell566_K562_,cell557_GM12878_,cell585_K562_,cell394_HeLa_,cell32_HeLa_,cell518_K562_,cell50_HeLa_,cell67_HeLa_,cell143_HeLa_,cell130_HeLa_,cell594_K562_,cell248_HAP1_,cell601_GM12878_,cell540_K562_,cell84_HAP1_,cell515_K562_,cell527_GM12878_,cell605_GM12878_,cell236_HAP1_,cell415_HAP1_,cell578_GM12878_,cell579_K562_,cell610_K562_,cell497_HeLa_,cell552_K562_,cell213_HAP1_,cell508_GM12878_,cell185_HeLa_,cell604_GM12878_,cell343_HAP1_,cell521_K562_,cell600_GM12878_,cell617_GM12878_,cell115_HAP1_,cell568_K562_,cell379_HeLa_,cell413_HAP1_,cell70_HeLa_,cell329_HeLa_,cell392_HAP1_,cell603_GM12878_,cell25_HeLa_,cell34_HAP1_,cell279_HAP1_,cell542_GM12878_,cell274_HAP1_,cell28_HeLa_,cell535_K562_,cell546_GM12878_,cell424_HeLa_,cell180_HAP1_,cell551_GM12878_,cell313_HeLa_,cell505_K562_,cell562_GM12878_,cell532_K562_,cell567_K562_,cell550_K562_,cell598_K562_,cell120_HeLa_,cell571_GM12878_,cell142_HeLa_,cell131_HAP1_,cell258_HAP1_,cell22_HAP1_,cell319_HeLa_,cell581_GM12878_,cell441_HAP1_,cell398_HeLa_,cell516_GM12878_,cell341_HAP1_,cell414_HAP1_,cell541_K562_,cell514_K562_,cell10_HeLa_,cell134_HeLa_,cell528_GM12878_,cell595_GM12878_,cell573_K562_,cell502_GM12878_,cell544_K562_,cell193_HAP1_,cell619_GM12878_,cell80_HAP1_,cell373_HAP1_,cell426_HAP1_,cell537_K562_,cell500_K562_,cell284_HeLa_,cell112_HeLa_,cell381_HAP1_
cell501_K562_,45.47437003015685,46.452235516990214,67.85077089079249,46.496980145719284,46.228572582319174,52.46509839433024,51.58225110695871,79.95245215190587,55.16233827695231,49.60882527543099,56.22626696469348,48.42703728221926,57.39628727855728,44.749577926489565,33.59906121108151,48.80205265611602,38.94960867655755,49.053089820140904,45.42488253584392,55.13338409343012,63.54532334323777,61.95060037342117,40.68360008920453,49.27527833121236,53.0476801246854,48.01379949120176,54.12097400043383,49.330561302808405,33.30841600788983,55.70347308948122,44.17964736432325,67.97936007353934,46.56566007190264,40.62233172464149,54.88914582179716,45.16994583597143,46.45954173427462,58.10666070841597,43.952678580370794,56.124571511078486,56.29292804624369,42.27221707856741,45.24452165929936,54.17972194629726,0.0,39.725648945527354,51.69420717590158,43.233519410347384,51.59300288526807,40.97890447817166,46.45137410900138,38.477568086934006,48.81190377249847,42.940031661401946,48.50329198170165,48.55586964504739,36.80088816510659,47.95003474364967,41.55495103773666,55.08288329998477,49.26103038602851,33.79636247962081,42.710785624964615,44.486608353661154,50.92450039303904,43.82931736747365,41.2447702211918,49.47225437447437,58.41815127023515,38.926221340997,60.554141069930296,45.066260803989195,55.98213376990965,49.325839061581604,52.067940348199244,57.57789779629873,43.855026409260226,44.04931873969761,45.982764917777445,56.95904279607967,40.35917460700288,38.565582656118536,53.883032806395974,64.85862122402557,59.442714936583116,60.119473324596704,37.18405549883802,55.861909980099504,55.055357543559,53.625556262288036,40.52771125682894,62.6986541962827,52.24998404780193,44.0403979663351,49.744277687452346,49.05548412702191,54.77605571585232,55.13900208433691,50.72415526548017,50.52867954289333,49.85772778242294,50.2916734501473,51.085042687237085,41.04743781164393,58.00097353742024,47.01275741801869,50.036615411652065,48.53969825661581,37.781047687569455,43.261700276776295,47.76069429285012,47.62140105725869,51.73114719080619,44.26850288056127,44.036902840556905,57.04843160913262,48.24637017093488,47.983767538605505,57.74558174199682,61.00763102008799,53.99251901951537,44.16360333226602,52.638072895644896,46.64356934386946,50.989367843386745,46.59748705892602,62.874519188431535,45.19901455532651,48.58621659925187,47.3435400288571,49.1108134846579,36.96575751452173,41.930197573441255,49.595937700571056,44.31251129741527,56.71511321248509,39.87497212384587,57.170765353683386,65.41203478215964,69.1583554950578,44.51600031499983,45.68751761615724,44.100036773497365,37.977226524780704,37.60390628101331,39.69774278123377,50.991193682423535
cell563_K562_,49.507464737007744,53.37431281136352,64.91870975507517,48.41633378588269,52.614820122596555,49.65496831907449,53.01153933149202,93.18749086567738,57.92753666914546,49.14195781569265,59.303947954764766,57.94957288334366,64.12138562669864,35.64853018014307,38.4655142074938,51.063009168516224,44.66333871065966,51.98436244309593,56.52597293163045,61.522052008626204,67.75967505208887,68.50633909742531,41.558660611683784,47.01709459017331,68.69036548882835,58.80995304616811,59.059412327416595,53.90932521194169,39.54632629676473,48.58415347851464,41.02408064720981,57.59806357321726,52.969667403593135,36.08283975775349,59.45123015531967,43.068562265583836,50.99591380417233,61.58707750073258,46.53709431532196,69.3821513991412,63.86132682397617,50.976081740703606,53.21000139572469,54.47350055956915,39.725648945527354,0.0,56.45261877882635,57.721052274446215,56.38188474441056,35.83808894278195,44.08043115982085,42.805353668138196,57.20732877609,56.53429040273781,53.67456220592888,52.701190952298255,42.80186206250575,49.5866801901659,37.7971892448397,66.65664803897937,55.74088657664718,35.934687173753304,45.73533461162293,44.94101294998835,53.95336149611599,47.256454033821555,40.854452148746475,57.47499904179365,65.9485359218843,36.20265790206051,67.87043883320274,44.95733515070911,61.16363539114645,48.024352678451024,60.55553637646563,69.47170497489242,43.39944743388399,49.434952422638254,53.61117234443698,65.53317141841391,41.584276736377376,34.907961583243804,63.586491347610476,57.104556385886795,60.807361873784295,67.35148284326146,43.80883706586209,54.231868965930346,53.48330800437522,58.60779157550848,44.63465595033422,58.42194413138158,60.09682168784443,50.26290860223033,55.93880700075967,59.68358041520122,60.985904110845816,53.1461641072734,59.06367910152635,55.22291438667291,45.902482496531846,54.51241121608493,52.423307157285635,43.834233380588834,66.3540567259536,48.0455740774416,52.9192085654567,51.60935597146864,40.33875234827838,47.63910195023308,51.274792285263274,42.561646393367354,48.40790298678402,51.08460814353066,48.72557591473626,59.554114074812645,53.20425026805903,58.080799668546376,57.72466919189445,63.60794669148993,51.25645730938636,47.72731556224208,52.4669681049224,53.31402384400262,52.73246879674154,54.085090568018444,79.5978010111528,53.738841858402594,45.37939243806419,51.4653698495744,44.54105045018507,37.54318856895872,50.49746962097407,48.62497580790119,51.79119363779852,51.41910713824184,49.69819030602994,62.263872678404375,59.187585968905545,77.22317005754023,47.01306265182951,52.33681104366627,56.93627202747877,36.494771672152375,39.990831823873584,46.792568312615515,56.17759146165814
cell569_GM12878_,51.71271064442516,56.41841393629612,56.30137552942773,53.703243855982635,47.771439649458586,48.81053073977391,56.98468131082609,89.57769255014063,63.55424111007184,53.287249512253396,62.12400999726279,51.654950941128064,60.365635819468466,56.59405917239939,44.773538237667765,59.19307225342594,52.16580221290981,50.02622451657086,59.663803928934115,58.19448746049895,57.787692615701395,57.306669140501654,55.15560427093773,48.2422357889108,66.31376750240726,63.22286944043023,69.59649560966304,47.322123035577384,61.46976265441387,52.03029719926485,57.084964105733185,65.00834116628366,59.59535394492559,56.06196875448538,65.26914034194718,61.65853125454403,50.8194744247446,52.32786608868856,53.94276746501981,62.75093507193136,59.50699973385666,46.84672262939825,52.136182036605184,51.81116462942833,51.69420717590158,56.45261877882635,0.0,48.14616223524942,73.78789443815329,61.650825930035936,63.152211568660235,47.55402063257385,47.033501481704576,51.70225337781197,41.162431898149144,53.097750309491886,60.579469502043274,46.39625856313809,56.334859594633365,67.59227339033878,60.22896008689841,49.8304161282186,57.48751847677208,65.9739758208148,53.21371454081959,59.30420035665476,58.203080391089465,55.13821044179201,51.77801366114381,57.78515759550929,64.10730219521089,55.55792295550644,55.26454159429046,49.233681970934754,63.90639319664332,63.29769501694161,62.300217890642635,47.14998231421175,51.67059797229152,49.51414283673871,56.47687223553236,62.53768406307785,61.58000487443125,61.70232583660002,63.791946211338335,57.845286155952884,42.03014399342919,51.11830971112144,66.08139378010725,49.14706306784646,53.762204048075695,64.98481355731894,52.1686742936959,53.09345111475636,51.52620861553233,69.24345412370859,54.06257421628349,73.09181852711004,56.847768857256696,49.718457888004565,56.937265061243416,51.967574370131956,61.8815838117679,54.406344039606466,60.46959822927137,63.25196275411512,78.98661041316376,56.26890322999048,49.84657845759409,54.3602766348399,52.80015065018222,60.93802927944459,55.06896694850467,64.4934790933705,68.10447317179553,69.972728183481,51.71003095824763,52.13228957440127,64.19014235600486,62.0462673670827,59.856178835377634,56.16824013451535,54.64313886306742,63.39411870651976,55.61723568582677,56.18217697518559,69.17792709538955,50.36832708164101,59.869103689607584,59.357289700199814,68.05278742398195,60.78998538459927,46.315038245491905,44.929020600869755,48.69686577366009,63.38188216971845,58.56954120526113,51.9739695184832,58.76512413717064,75.06808095339545,49.701368010964686,56.51541730649788,47.676945509010935,53.163315184889555,61.76829962407931,50.03068873938938,62.323006198242965
cell459_HeLa_,37.68292777888806,38.82934137603992,48.333028773389785,44.43695948688024,37.612079547448275,42.51073990487507,50.0435864374893,62.721804849513795,52.77372384920502,50.99536537376729,50.60338296162317,33.216182599999726,44.875307366469855,56.77295545874816,37.311502010296664,43.699189866959046,44.05086969864451,40.3405876305615,42.08684330491811,45.976509551127755,55.350601065438525,53.48966369088503,45.529565942310576,48.96844272377329,47.77052038361478,54.38791902507735,54.82811268779466,35.29675204980481,50.85740754228635,52.962966664994134,45.736205976741836,65.43603057072096,41.69723907894746,54.398647771108436,52.822050024634024,48.67705272475029,41.18580893083928,41.65121223137339,39.192369640034975,36.21204667868575,46.10053254725602,33.543958166897426,38.59124040922779,46.640993811444275,43.233519410347384,57.721052274446215,48.14616223524942,0.0,67.80552664024366,51.955143677926614,49.355763707517625,35.07255224828303,31.79751387776458,32.71920958549337,38.92593691916596,43.15657834819743,50.764927200050934,38.12552608440896,49.487954159539086,55.30800806603645,48.30438508745053,45.27027511225262,39.84542281687378,61.545012502832755,50.4167548042627,46.0428068307756,51.49440379071271,44.12660277867877,37.01058879562835,51.71662481582466,50.24124184352654,53.842828490445804,43.9269850148023,36.25580789409028,48.53564333097171,46.267417449053276,54.76846914887278,36.70064096425141,31.53066065486167,31.256711790432895,49.07814423973965,53.92484110488633,45.35761367805566,58.57842961724359,49.301201799191276,48.64277441533902,33.98845453622276,46.92220529405262,59.71989600869815,40.4678809722584,45.20579738329886,57.83014714792853,32.40046106333484,41.33826712162514,37.515159884812945,62.843992994435766,44.345138587566026,57.058583796212,43.29713934647205,45.19281672757203,52.58018860818082,41.45004779071414,54.43581661660032,48.83102121984548,46.1600424410896,47.61993628878997,71.1272875255685,38.67476956935016,42.775333956315,40.64259807228881,36.06468028443608,50.880978235951574,51.63831515291717,55.96851610222107,55.50454558616042,59.18715034425844,42.93763587885723,33.413317096435236,45.21075053199347,52.40337073045069,42.849886889056506,40.36991518205852,48.86054917037964,43.20422717098994,49.75770881136756,41.92054270405509,52.431642605979974,31.997447986014095,54.930581637104744,44.225471699136676,57.58028305160629,51.866745573676525,39.526724941467805,36.4875739916374,44.150158627189164,61.08661140883749,44.456884110664774,35.45965418423351,69.2894871920241,72.11314838291999,32.5547229654502,37.10444478432784,31.21459471526959,46.93109768955091,51.52886142873087,37.68565124032919,47.545327867022735
cell380_HAP1_,59.54236763315773,59.94527433177263,94.25837192204872,60.96083350668228,63.573615873110505,65.93536361248408,79.41178979662517,97.23692372008854,72.13475219169688,60.8445220836599,77.04328523954644,71.98731894987854,77.72254179597894,59.02511306120162,54.51038946539858,68.52219090535843,48.5620710502555,63.058872594196444,60.76394596954764,76.67931510177749,83.43512028111206,85.19552673992683,51.476618000973104,68.91444479867155,73.31574820624064,65.56632165518386,61.40522104497781,74.82136949704429,43.08444474374615,69.17466097195813,52.69300284393487,79.02652596272532,61.30520653917226,54.85188006727919,67.15078182189686,60.60056780599987,63.22273449328843,79.70076717360769,57.97109256338639,77.42748385806551,77.13528815527371,65.45292771128842,69.17412603731071,71.38212856397222,51.59300288526807,56.38188474441056,73.78789443815329,67.80552664024366,0.0,54.2511554120303,48.81535982476717,58.61771151622537,71.8733070806395,62.94236442969427,73.12251626057795,60.98997183990476,45.486399708614115,67.80165774073691,54.608459582920126,72.73106961703408,63.81938188242742,49.23553738701688,52.78298608190127,51.21257644002768,59.90322437291415,48.75505574694153,52.72466962451727,64.54301415456459,91.4530146314527,47.34261392753017,77.47500520865438,60.82686283981064,65.80417722627604,71.29811505987936,67.17713789151533,81.8893132589672,56.02878699265823,61.15942223218476,70.19929692521013,85.67801893776638,55.21798027550386,43.90932258204172,73.83306909366551,75.08613877601343,75.78078722677841,88.69596061339303,56.9912696142844,76.911447903107,61.060926915315356,73.84424402191976,59.495781904647444,81.22057439538537,76.57440024328469,66.79904201171047,70.81107075913766,47.91631348464928,74.27892471743908,58.111920293810535,67.7814668742126,66.02482080631083,62.4378522786651,73.30317702475395,65.2819822337214,64.40352056171554,75.97177740376253,53.84554889478926,43.353664670303345,70.32962390930348,55.60084547949179,62.42173195503277,64.51367924871982,56.132331939939434,60.64690150885387,46.7806213182312,50.67349575328322,63.27823393932846,63.81151958685737,67.47479404009205,65.18614055678215,85.06226744553402,72.4840953313499,60.750905398257146,67.08249503703166,57.02310413416447,63.78991102373486,69.8880818911707,86.20653598538657,60.71781514327394,54.630337147232936,61.83540046537742,57.652122623137956,53.32080882169606,55.93272165099418,71.27128742071005,63.49641814935165,74.66840167771964,55.3820701726946,86.66043402603496,77.05666134003489,86.45164399084351,66.45180281024008,66.09587410069875,63.563953638777804,52.860813441348625,44.929879190583726,57.44048117429062,72.47488882393725
cell548_K562_,42.602967925894816,49.85734299563201,66.50839934694896,48.86050676154112,46.427218215987,47.39574131396877,51.39859330224597,84.43570748133806,55.88765235777967,45.66565579824421,51.663993192642835,50.7981410585344,60.745381488624304,39.71798557397645,36.75649881675638,45.214077806747746,41.33515458383815,45.70997219816137,47.12043233466051,61.6856990539452,67.63197467463308,63.30761847718497,42.32574544847004,45.478082308398854,66.10945623522075,49.67043789794262,52.85328914141279,52.16608549429793,35.3488346800026,51.62468717768367,38.180865950742984,63.56264359735867,49.422176332337756,42.91239667005422,52.190059359090185,43.96102849699257,49.98782507753334,56.87673093501911,40.51949270967732,60.22530003174785,57.821575444586784,43.61937257909378,51.78856955101471,56.42540881393595,40.97890447817166,35.83808894278195,61.650825930035936,51.955143677926614,54.2511554120303,0.0,42.04800542859766,39.43739755690395,55.08860376430963,50.16670687602593,51.01645925148041,46.58606599067717,31.471292459874324,53.031953163151755,33.95776144797928,58.61974896364062,51.39911981035274,28.991131268737515,41.79006705585047,40.36086839138916,49.88308694352849,39.86555797065218,37.95550148580076,57.4809243341568,62.29295455357875,38.42760272980477,67.7082156315549,43.54958628049039,59.492519173329605,49.048713873697345,56.92703474856509,63.99958293564299,44.484991049852056,46.454336085413715,47.86314817576135,60.139638869569545,44.28867803161317,36.179073421652504,58.30451629909703,59.97147709146695,57.23172909241899,66.07947795942874,44.47542067824668,55.37569688342529,49.74247735734328,63.53908860393661,38.20397574234305,62.34261433692279,54.3408547820302,45.42067062104798,50.32404751587106,54.06687716969203,54.735784749924015,53.98835940209621,54.05451662449182,52.44229613069355,42.88120138605783,53.32179568546968,54.430488432909435,42.32909451506595,60.939015269349895,43.30717758811271,49.055331249856145,48.833929692949965,44.699412044869774,43.08826551222764,52.043579656512115,37.925271014437016,45.263960772630554,50.03689501423642,44.301837807763135,61.94700696042631,49.48258387675824,53.96852394971009,54.226550912610975,67.83697977543424,48.45297578137015,44.967675316460216,57.132722303209164,42.77553351619186,52.39655704500091,52.76019911460284,67.06490209208526,50.473521972322985,44.134399872074,42.050083720788734,39.920004123192,34.73549352526814,45.414154104124606,49.2942570874918,48.21256076702585,54.63167144503086,45.705259329003056,66.21629577159064,63.04623128130663,76.04916280131978,45.20724376031694,48.45952456533973,46.07463372563132,33.62844900171325,39.82869517575578,44.76125912390147,55.46915206069154
cell55_HeLa_,45.672044997940866,37.00107550902184,66.08612445471209,41.416150816653136,49.63662642887357,49.38964328736225,63.57007903502801,70.35030052184571,60.51695509454535,51.91271497839709,48.86513375986459,54.2339856221996,56.058156643413255,50.27712335998622,43.865541869468494,46.6247069035774,44.79493057058117,43.66815081482328,38.66185930374087,59.62649861064451,75.32523647828403,63.67787675112011,46.32793615672332,59.81285667629232,59.80153277872335,49.42392089919123,48.89965857669166,52.79756071869019,37.44002289859239,55.70065038154662,33.964194382194066,73.46312166353084,49.93145019898682,46.69252482767466,53.86269548418916,51.020229352891185,47.71302020787748,57.7102404893121,36.93891416410429,57.068439487368536,60.11168246607675,49.89696205889917,52.373331073917136,61.68783872916242,46.45137410900138,44.08043115982085,63.152211568660235,49.355763707517625,48.81535982476717,42.04800542859766,0.0,41.7378625654744,50.26873099238573,44.62108358870957,57.093329259950266,42.442178411865655,38.5387284204671,55.045090279802906,49.44947863558898,52.61103270218574,52.92694538050242,38.912602165839424,31.985902963105175,40.96604378294275,44.40727325863375,36.749055511851324,45.065262379671644,47.26974825655485,63.2977095992589,41.25035264743947,68.26446015616457,54.260957650049846,54.931497106128674,50.41546225542493,56.68957361135399,67.22259607106764,45.60556291232392,51.84873347276397,52.00541723775002,61.605900035656944,45.55242568423583,31.130763087893545,50.7256010422865,57.3002018249135,63.03562834161921,67.86826233705156,40.1822802262156,52.53612269992561,53.90999298685252,56.175622366551245,43.99887866536756,58.61354031104156,51.42077143060263,44.30858456290613,58.375985939103046,48.855733067885964,48.71704575258026,42.864336221864306,44.49364037014188,47.11450465344616,46.16236461763898,52.892227115957986,47.762379430030464,51.42934069996329,60.06630447146702,42.80335005264503,49.532181086076086,48.96987287012867,37.3846267658919,50.73018735169307,46.678062976941916,45.29090332666725,49.77039238244732,40.169661594534446,41.23835941371574,46.27578369267971,48.63238184119464,42.84165194127414,44.97897841418492,68.39017562288072,47.75064078535305,40.76216534308558,48.613729561353,39.09127629204319,47.42823615054857,49.20759122127045,70.00372734809953,43.63607571176003,52.89940555990341,45.37794847787613,38.98768407127699,37.85967010008845,45.801300928515744,52.91946966356171,54.865149351477456,62.50393303101859,50.98272639876008,58.82292302119427,70.98645976115466,77.8193311504157,46.878430982957525,43.88478220817964,49.12753801046371,47.72583530936294,39.56266857532019,38.30746947564397,58.386416307260774
cell599_K562_,38.89402744652774,43.594030053585705,53.91529104823068,45.70482609070851,43.306925217878415,40.98977036689029,43.164230284946925,71.28101889449785,55.1333229752632,41.603700259618975,51.22608813598532,39.523706640443024,53.12693406312072,36.596614943084575,32.4823780235504,38.84006067000548,37.659424669050225,38.668614552859424,37.91545380476636,54.826346417139426,60.30143106805029,51.79027751193189,29.537541891005578,38.54307082576096,54.33720436787009,51.83242276938419,54.33313540871911,36.85486381096227,33.47135503756882,50.022564243528336,37.01740832766875,55.646354762455886,39.19957836825739,41.697854788494446,54.32999624922662,43.322429748715365,42.238619233127935,41.97204916797687,39.3114045198586,39.08520939107684,40.36648302794305,34.528416415654476,37.07398097006412,50.55261129978038,38.477568086934006,42.805353668138196,47.55402063257385,35.07255224828303,58.61771151622537,39.43739755690395,41.7378625654744,0.0,32.972885333049135,43.98887397123703,39.54436462401252,37.188460514480866,37.880147709609346,39.012221972172824,38.92283945181348,57.375639003864144,49.09775828427453,33.104951064726365,36.91945349431731,48.8548703990844,47.03787284841634,31.151196142791484,33.33818122363261,48.53630314466271,45.496112631410654,40.43152878498826,50.438503127922516,49.2874116799852,50.04271060291077,39.8202158317608,45.5144824727667,52.41626476167392,47.024574239502726,36.69505200477632,33.93099302709954,39.6362120753668,48.798077594065774,28.83929114243547,49.77092068666937,54.92469853601317,49.72592979383024,50.431621612015235,36.27273266131104,41.345663187211024,57.58817642722959,46.10910532038693,38.219927795733106,50.71848361287489,36.31382553030494,37.61016489830429,36.73221824080808,58.357389367226624,44.091244899718035,55.299206046205754,47.53595868614822,44.897239789956586,43.26106222821917,48.65177256903704,56.746069875603865,36.98585939495088,50.82728425897115,37.65700719081756,50.89994475109976,38.103992447806846,39.99022955011527,31.312714415508466,38.167070442055035,42.310653117701335,51.487768574013224,38.89500054804398,47.8441228098737,64.72292898029323,46.49180824366324,39.789586688188365,45.607040554595955,58.22880704765612,39.73089785022649,36.55550906373226,48.687602507733544,42.36469726666445,49.91763852928923,44.75980169813011,56.56208582634153,34.22912969475523,36.74771760737673,36.65349074149006,47.02487461819169,38.64192227511326,38.10340941616026,35.98800987532697,36.3655346890993,62.07000744738099,38.28075612427057,47.64886832140884,69.21603099215872,78.55998598699094,29.800508176904437,35.84986265923083,33.495877223564676,37.43708930251288,31.743013135172895,33.695836127029835,51.797951983352284
cell227_HAP1_,41.342126974261866,48.392207383090955,43.339788220206614,46.33338888141344,37.54636689918827,38.99861226066244,52.04872073252661,72.94241546477537,53.56776813197048,50.58445407963097,45.58212556725404,36.60390643697856,44.36687076600227,57.712124886378476,37.90288385703363,41.302615348036326,45.80823488277287,38.737855284991056,40.63135387124746,55.84565212847173,53.848066793070835,57.542893135834866,46.40928316523055,50.659772466233775,55.45416679701956,59.29602746822138,59.1635676120571,35.074345907367224,56.77192630709763,56.11271869213789,47.98680708928087,70.0697303320085,50.56485447917084,51.93233791416306,60.331786105261536,50.43428335592928,39.807609784785285,40.432122701854546,42.41585691819046,37.0475835877039,43.76440227847534,31.52922695010126,36.20248415131549,51.54813802950236,48.81190377249847,57.20732877609,47.033501481704576,31.79751387776458,71.8733070806395,55.08860376430963,50.26873099238573,32.972885333049135,0.0,41.40206136312925,40.09622008615489,43.83233180969249,51.967682597148034,37.51152556604363,54.60580332595447,53.87136435742751,56.03112945790739,46.632056366825694,45.45579027275572,63.10657160105793,44.348951675204674,51.33688536104867,54.666632883296586,48.07563144256871,37.0781623049117,59.086471911952266,55.12169116426762,54.712699791506736,44.00008802925197,37.96898382356999,53.0985489004739,53.65892511929243,57.150126394624664,41.53901369779877,30.94058060537768,25.782425195898398,53.374584875236046,50.78516823788587,52.537398786665435,56.375474014959764,52.45929568012687,40.40387798634522,38.12264665456323,41.52839846790474,62.58518659955268,37.58148894776005,47.07404478394825,53.88203930099397,33.480355216134775,41.62335821409944,37.263326800037554,62.99332918336661,39.41604880577836,60.041869900676176,44.43110896895091,46.562717343815244,54.278257726277396,38.5446534499105,61.6581157294562,49.477320232035346,54.635737237790906,50.914394870654746,73.39363658899305,37.5602339147358,47.51479453221796,48.409495955237524,36.3932731805001,57.19585442166195,61.04732237202313,56.4698385810411,61.57090876037758,64.03722630295454,45.56674478572405,31.509628495579754,46.67748762071041,46.49266377007209,40.75660303800481,46.53491297115539,47.938060377375564,44.52022159471092,54.56577019545923,43.90207875993954,53.86068595728742,33.22666037956831,55.98323625640532,43.59304523573002,60.23884677864789,52.56524452892617,39.63593764915049,35.15255184896348,45.20525127544916,61.42200816699366,50.053234079181635,35.75675597016826,68.20598141859365,76.77215543374622,33.17700798551806,37.1026855649758,34.74462336808614,53.830238183270154,55.46807895604552,41.91152876628256,47.77245653600191
cell388_HeLa_,40.47869565080509,42.45168861491534,58.64781450896402,47.62624193012279,36.28496788821065,47.44737214043501,56.01946004673318,65.63820666670806,50.45080287957379,54.214053891927115,51.1434202701039,39.444931811881744,52.221940615838726,58.95878823730935,42.03670667851624,47.2960739477372,43.816502498116314,46.57490089462505,41.269678356069626,48.35354461765587,52.08693515624726,57.614763150930315,51.70534232661822,58.21731620355459,55.465024117510126,44.51887355271498,51.297512634522825,44.82144927832307,46.345770378685906,55.18126541675042,41.31637036090716,70.54435052083328,43.30749423297034,52.11788105821384,50.61380442988215,51.92437528378743,47.599578118161915,51.659858986618055,37.11541405323945,49.12667635301412,53.8046121869328,41.11426959070661,41.48898212033239,53.26413865421328,42.940031661401946,56.53429040273781,51.70225337781197,32.71920958549337,62.94236442969427,50.16670687602593,44.62108358870957,43.98887397123703,41.40206136312925,0.0,43.12272826764302,47.472537070089544,48.141102190832086,45.324451523533696,49.74474685911057,45.887263040326445,49.9851404651792,41.76315286557823,44.591838590017126,54.950575310398186,44.34625855847063,48.40711982208563,47.04171273041348,45.894801930011305,50.42739315736051,48.20445149399874,48.19954516504883,51.48493472881036,52.14191845994114,43.670924438205326,47.368671992210196,59.4802913774942,52.12530115752739,44.9134766241814,38.69703187301698,45.06218434750732,42.96481216014746,52.709090746407334,49.07847452049623,62.210135149898846,60.06127797361406,58.35987874653216,32.96929908604751,51.082974307106454,54.41655295425052,48.5949709916129,47.89415083408226,62.303056104969116,45.469083953797835,41.69134898702686,41.97946559756133,58.15043826498429,53.069062107882104,50.36693280940706,42.157856609603286,42.65782106225184,50.90855527911812,45.2287022794183,52.36721199611695,55.44936498517983,54.10898305040219,45.51190122497404,67.03813429858675,47.50597968030633,38.243023687031354,48.98388653165979,43.62106965131986,52.654325099405376,50.248091153713204,51.10826641779984,49.30896026235418,52.41377498188875,49.36168999461865,39.11983944166248,47.34839592557915,58.35890735074529,49.46501747400065,45.4506759874906,50.94731149087815,43.90349561899828,41.82504172673195,41.25179903960438,53.08427593924266,43.636978067598875,57.52177125097417,42.34280839026893,51.55958352482591,46.831557494306935,45.400373105456254,48.910668373437815,46.48058339114798,60.20343832246991,45.67832321395342,48.98636883551164,64.61740572785642,69.6668972873325,42.278874258955724,41.97112769600111,37.36870021469242,47.78635452247323,53.12306318206021,45.322010914417405,46.08029790234233
