,cell547_K562_,cell434_HeLa_,cell583_GM12878_,cell7_HeLa_,cell35_HAP1_,cell529_GM12878_,cell593_K562_,cell393_HAP1_,cell278_HeLa_,cell614_K562_,cell493_HeLa_,cell328_HAP1_,cell155_HAP1_,cell503_K562_,cell561_K562_,cell206_HeLa_,cell556_K562_,cell608_K562_,cell361_HAP1_,cell275_HAP1_,cell456_HAP1_,cell577_GM12878_,cell378_HAP1_,cell587_K562_,cell74_HAP1_,cell261_HeLa_,cell256_HeLa_,cell539_GM12878_,cell575_K562_,cell517_GM12878_,cell132_HeLa_,cell580_GM12878_,cell596_K562_,cell30_HAP1_,cell504_GM12878_,cell124_HAP1_,cell288_HeLa_,cell524_GM12878_,cell183_HeLa_,cell372_HAP1_,cell611_GM12878_,cell572_K562_,cell363_HeLa_,cell606_GM12878_,cell501_K562_,cell563_K562_,cell569_GM12878_,cell459_HeLa_,cell380_HAP1_,cell548_K562_,cell55_HeLa_,cell599_K562_,cell227_HAP1_,cell388_HeLa_,cell553_GM12878_,cell315_HeLa_,cell566_K562_,cell557_GM12878_,cell585_K562_,cell394_HeLa_,cell32_HeLa_,cell518_K562_,cell50_HeLa_,cell67_HeLa_,cell143_HeLa_,cell130_HeLa_,cell594_K562_,cell248_HAP1_,cell601_GM12878_,cell540_K562_,cell84_HAP1_,cell515_K562_,cell527_GM12878_,cell605_GM12878_,cell236_HAP1_,cell415_HAP1_,cell578_GM12878_,cell579_K562_,cell610_K562_,cell497_HeLa_,cell552_K562_,cell213_HAP1_,cell508_GM12878_,cell185_HeLa_,cell604_GM12878_,cell343_HAP1_,cell521_K562_,cell600_GM12878_,cell617_GM12878_,cell115_HAP1_,cell568_K562_,cell379_HeLa_,cell413_HAP1_,cell70_HeLa_,cell329_HeLa_,cell392_HAP1_,cell603_GM12878_,cell25_HeLa_,cell34_HAP1_,cell279_HAP1_,cell542_GM12878_,cell274_HAP1_,cell28_HeLa_,cell535_K562_,cell546_GM12878_,cell424_HeLa_,cell180_HAP1_,cell551_GM12878_,cell313_HeLa_,cell505_K562_,cell562_GM12878_,cell532_K562_,cell567_K562_,cell550_K562_,cell598_K562_,cell120_HeLa_,cell571_GM12878_,cell142_HeLa_,cell131_HAP1_,cell258_HAP1_,cell22_HAP1_,cell319_HeLa_,cell581_GM12878_,cell441_HAP1_,cell398_HeLa_,cell516_GM12878_,cell341_HAP1_,cell414_HAP1_,cell541_K562_,cell514_K562_,cell10_HeLa_,cell134_HeLa_,cell528_GM12878_,cell595_GM12878_,cell573_K562_,cell502_GM12878_,cell544_K562_,cell193_HAP1_,cell619_GM12878_,cell80_HAP1_,cell373_HAP1_,cell426_HAP1_,cell537_K562_,cell500_K562_,cell284_HeLa_,cell112_HeLa_,cell381_HAP1_
cell517_GM12878_,460.5759423030893,607.3895757789915,941.5170305726066,472.17325501550874,515.4147987167694,395.63304743516755,674.0254616183937,1163.267199061798,559.2009826964454,443.75125778732036,389.13537930311435,581.7008840873848,618.5988817975488,565.8635782914556,360.9120122508838,569.3368400744579,524.659351784051,660.7449594542912,682.5185788870533,516.6765465224936,464.78562672403166,633.3745605749616,577.81963587323,487.11266174950526,777.4399397731465,533.1595590502225,531.3141688764293,702.5992107476778,609.3244128694228,0.0,424.5571224452557,662.328632354885,514.9700188944981,370.94643738784043,498.81285123041357,520.6424603400567,626.5399322924095,801.8222913929746,492.7934805866729,1234.6080562940351,707.1091820440625,618.0445269109608,631.0194378288986,437.56712964327625,397.9433449602483,473.803015160835,490.04263124352826,819.8735144748653,751.6502706588611,398.86777264856204,676.276192456013,768.9937178241747,1026.3109600874554,625.5949076084586,602.1417353570517,502.66167871729726,522.5195269365413,656.821053027908,403.24614754355844,835.7113942557214,494.87540404218163,388.31023651565226,553.8197030519934,666.1940475489558,472.4924689443967,630.0168851412427,585.2193974288712,428.3483702422268,920.6084240391167,501.7278413550289,559.9716614808759,480.26467088320646,493.6254449862095,495.81275776083305,605.671577699311,591.3702900686399,491.22534986164936,464.1257351523259,850.4644210022504,1359.7646095627415,463.67438362391607,715.1386662498348,772.4762084830713,506.2138798387556,665.0256118466193,876.8750683772971,510.2178745351306,522.0980871403885,372.91173365747517,747.9110894300934,450.2597531230378,667.9003001522306,994.7428932169561,639.615664671014,638.0152059045674,581.8960321293533,762.1483162637178,548.054737683132,503.45630404414305,480.8197541298472,389.6115375788484,612.2083281537359,531.0183137769245,554.8737811864352,603.7170761666013,582.6696650274387,902.3803883053474,629.0909310307715,539.6545915706877,598.5869558906545,547.580542668813,619.2089032241975,339.8347309757247,653.8112664622734,595.2192431943283,546.104228274462,616.4577527751914,877.6903491063297,540.5179673084697,878.2644223716701,921.4099045007563,531.1739646033518,509.9507024396856,597.7049684717075,452.8125698091717,462.5916045311974,827.3457814689907,584.7357313855359,559.114896310839,622.097330627629,550.9867757826057,471.86087295408,440.57516483394625,524.5507784095852,613.0118683059221,498.1619528602798,472.6657417293716,1042.1277895595922,485.9374190604274,658.3600792063919,641.8804254236333,747.4020036479922,806.2906874784616,461.25458938739973,610.2928260686779,462.6365027403353,598.5660856690629
cell132_HeLa_,498.0670391529774,386.8785142145569,1068.6163963009521,331.7006532365471,497.61114147684214,564.9401207333564,689.5792722292222,1307.5575786528111,437.9338494293715,458.6039005165004,488.8111501788163,627.2347166309424,842.1682055571191,476.23420401946794,400.2757773932585,494.31755605902043,340.5946982293974,623.9305652280268,450.3758515100785,553.9579327634199,692.9181991377434,825.843563578293,463.13659706792157,490.8297966309092,856.1893387057505,311.99617236237646,399.39994673448194,844.8902377466586,313.2096912479193,424.5571224452557,0.0,806.9894072046234,459.65939533145854,309.7115303471561,544.8504549853487,451.39006586476785,508.4360999828768,905.4580523317068,251.21527929557135,1204.3963104763143,715.760751075323,615.6631052282621,534.0121249195086,659.8047570609099,289.66057512580977,361.2451864656226,698.4560862195497,746.3314168940897,450.9130237701073,308.7807213340942,293.86265984981895,490.5272571772878,1013.9289149149981,501.6667692221911,693.7883434742391,329.78035015175044,265.0897182584908,689.3216128660493,327.5291041071602,613.3219245268172,344.39071404844765,246.1182276063724,339.7508802491992,326.86748678840894,334.9786219699162,356.9956434799358,328.5996883626189,529.1428482684584,1084.9242774732847,325.2372721412494,634.4603779168851,419.68731756164993,582.9694396148169,573.2988885679965,480.6319265515692,655.3951179079031,379.78790288617546,448.3167490867644,763.7219751674685,1443.2066646960889,334.4013567094861,284.6137636568993,741.6238888834023,705.711427210539,718.8946552189832,1037.0034964667523,471.91809988176067,586.4527622084624,420.3493147054552,822.1761537841851,406.88693160394587,569.9318789200249,921.7534638199534,411.9508204935981,576.3346154443751,317.12287630466255,761.3114052721472,408.61661740405435,594.4243013092594,491.0329569210042,337.5219579712501,705.1646528703228,346.87146508968834,548.9634995392134,763.8068422952614,377.0316902690455,557.2948552593343,672.5089949656377,286.30841003782086,488.60134640528,561.1641444349366,438.7072285105753,404.21387944258663,299.88607564790493,352.4204304676713,438.4458127169011,622.7576832450678,779.7688417574907,504.9989485135144,1015.4990962259835,859.8160585664664,273.2765447485067,397.2393355671991,352.3249437178463,326.0389686649338,430.32226645805065,806.9817411615093,503.24415640961604,436.86299668597053,473.006593738544,264.1031380090999,288.16027700995096,442.9365970724251,627.8423755210913,602.504677947098,700.8078367833706,307.4741019051558,1167.1750894421293,688.7826744517238,808.492446210892,666.2447304916615,699.6586801087233,675.0837557103032,369.8349112014242,330.523050602034,293.0194877778219,696.1106874946638
cell580_GM12878_,764.5881225691132,1157.9700443596662,1342.0937307410961,754.1224870585173,937.8476988710679,745.3801213335618,703.2259050841081,1563.1691730610878,824.9074788362952,573.8657836598369,841.9999197808464,991.1971010295412,1156.6424752691344,615.5387573444609,635.6300209543092,899.7918822877061,734.5379506654294,916.8358641573542,983.3671528045861,739.5244469562142,755.871035203641,873.9525788638197,723.1148655776606,542.292681192789,882.6430240756409,979.1069933687265,1015.3088715706258,888.1333120443635,842.6928186698915,662.328632354885,806.9894072046234,0.0,728.7901271398356,627.1500152047606,862.3205946488863,703.951880082407,976.7106202533836,1088.3283223980798,1027.2094728221127,1433.148959533229,881.3443313716461,978.1564381394319,845.6470480696812,619.4013472687113,717.3622281644474,547.4189237425787,752.655280803468,1156.5540893295138,1097.9599912358221,642.4193525063267,1137.2515436772858,960.3946999718944,1273.5165668463806,1162.982748235995,760.6244225777687,837.9116632511698,836.2017961991387,821.683995361289,576.1627261907212,1097.6390410156655,936.993454214887,670.935195512889,1011.9942972035227,1016.9103883014998,893.2720730613767,854.4622092196084,737.6625977012787,938.2532010787362,1313.6059384681569,615.8731186001039,731.5322869851323,519.3263703928814,859.7024773972864,810.0204428438832,886.9504771133902,809.463983945215,878.1383171708405,690.7298819639602,995.7213256003578,1812.6149531501658,792.2449336496056,975.9076236083755,1067.1190697586937,743.1942271700283,738.9621520964481,1181.6377298984462,837.6908545044384,881.5204696843435,794.7868217259377,1215.0016989025296,609.3886838635592,763.5777312865715,1386.7459448128902,957.1424403413795,852.1289193617879,1034.0407041663902,1043.8022327207966,1109.6935066526598,966.8454882132207,747.6723813841245,731.8132350539197,988.1564438932039,896.8200296861114,597.8507383521631,827.2913761003966,896.707126946153,1080.5936593073839,811.5996214848466,992.4097156289539,579.8437472844759,746.0146759149497,673.7331194602012,597.2767838547395,992.1843587515813,886.6397165086876,1078.4404393116274,895.1141573391454,1320.7931178422693,945.8519617560985,968.7526857444863,982.4028707725578,892.4490677767814,849.8209268189596,1063.0325655272172,842.2002334584174,785.8289479144023,1209.0142588363499,915.3061489198491,588.5324215877909,623.7089913335881,871.3271636135296,694.6109948504717,634.9045655408773,723.12474848084,600.4223882149308,739.9808242067008,790.7518565473694,1331.8726703882862,793.5158625696646,905.0237497310477,1027.9886462048796,1103.9099398681021,1132.248978017082,627.1662506759842,818.8977322272082,863.2667637413972,852.9205395032661
cell596_K562_,378.16049637197125,498.6295641476719,985.5139743425134,454.8151910700594,449.82412420561656,454.9703868861411,433.10691157138734,918.7059311742369,571.5083942605908,418.89691350173473,518.3630009049606,443.16609429479206,629.1778255626907,585.4657534615146,364.8637466437177,429.14817845275104,475.21569754204563,517.5169137277494,397.2794711969034,537.3195645655078,646.6108196481133,541.4263082972277,520.9774934312902,521.034686543787,585.4100271732754,566.2157331793134,596.7658445999602,599.3332034759507,510.28544869240307,514.9700188944981,459.65939533145854,728.7901271398356,0.0,557.4181288122552,436.90435576181994,498.88068957293115,579.5856966651837,650.2035211998493,490.3058673820825,797.5893626587724,478.3346199735098,483.74779886489875,459.939923473192,501.25153494671724,389.09251661159396,590.5599638030737,576.5541977283269,536.9107613687752,783.7717215111336,470.933819385167,579.187335061755,542.6598957511263,776.4461705927682,395.5455207863239,461.7718059280503,411.7299127366716,477.2532774416736,496.8516365901862,421.2564273245059,508.4001942021643,537.5549391330743,463.96382625622033,483.54507046062577,736.0705440804921,464.09600143009857,467.8574515252449,527.344197111211,446.063829808074,829.2700083485158,524.916739990716,492.61881361345394,546.9284789959868,504.37395947827844,450.71720321066306,440.76643470262303,568.5400237147218,551.2320456006777,419.60234336762034,550.4485545937032,1209.0909588082716,418.6479102740467,700.3994537700523,468.01096536209127,591.0920239590032,574.2853749656243,821.7832491218379,375.0825815903102,545.6572329395565,468.19225879221324,781.3749504124238,395.07444154839635,698.1688511880473,708.6126785186145,520.7929165396844,548.5824530738171,623.8427881197033,551.8615274072699,670.9562033955185,477.27152675301755,415.96913540845617,476.8704264975866,574.2766700371683,729.4122927915021,556.289259302656,507.3288941679485,318.9544418289324,816.8364369618017,442.38396069952455,485.86923698491546,411.98349650871927,519.0704843029553,464.89599269533574,412.64490833194276,641.9784865757558,499.95977922445906,686.3775018526021,441.4297750685887,626.8040697160588,485.0922247616121,832.3523916780134,508.5184200441527,408.366394201445,651.329460460413,507.83326979185813,428.80491228256915,409.3660006638627,590.8910679533408,516.6148372842401,503.05590581279364,330.18537994840193,670.656616755652,532.2748683845309,359.8546327369243,462.26555879654654,504.2003664357858,648.5715653541006,366.5536275510564,970.3135166636355,647.2811534025863,876.4366858506057,514.6717672587656,437.9156967280103,525.9346372723076,464.8731718597452,612.2028826947176,350.6215104022007,567.570687820033
cell30_HAP1_,626.2049618653509,658.8538631357308,1177.6119742869942,417.73991911930256,742.9942793614465,623.1572322560501,747.6352868811128,1393.9128570096511,575.2257362974606,437.38590188325054,575.1338147939274,820.2887510473636,996.2177274020423,348.1799919545316,428.6582074155128,632.3833335395595,511.72884625202244,832.4576171185076,723.4822322820444,592.680251229816,714.7979072274827,806.771879430464,526.9969604526866,443.6521000831803,860.8444818655723,506.49483303055416,539.8597335965194,901.2426653945207,427.5543757097604,370.94643738784043,309.7115303471561,627.1500152047606,557.4181288122552,0.0,591.3580710096543,392.0358661258243,602.9260182345754,1077.8807331951684,489.4532928065374,1441.175381913074,845.6623860408678,828.8126164349786,761.0601101630458,555.7243132935774,320.91328500125155,258.9478008889184,659.2774874783391,1082.0234276753254,528.9127171368431,387.09350741892064,568.637798792274,721.9609534685235,1241.4427069683074,765.9910227935211,797.0084410011805,519.5231330704992,466.06069187723483,829.836218709721,318.4847945878389,885.1697822947369,562.3672523328282,268.6327229509378,518.1932919851441,363.4505621707283,440.2051136397623,580.4692933757167,372.57068756335036,712.0587462440465,1288.5060506826526,297.1063981767387,682.1478281035993,318.2064649092687,650.4629052566776,673.645533105373,548.6998383565934,754.9510738672052,335.71293069217006,653.0714682391668,1044.7274821601013,1777.691825975542,385.9016021808879,421.25933359557644,962.2166701786882,552.2175512576753,723.1777695244493,1033.2428168966642,642.0653733480904,693.2157287731952,409.8707982096944,929.5453825798177,406.9005381698497,595.237420658347,1284.7225556198257,627.7311132109147,820.8234137425343,436.73991348327183,885.0443799502611,465.4017515888561,737.5618514618501,503.96450839525767,365.30813887890963,865.4769008069277,349.45109664390367,461.9185258762783,771.4757189107174,538.6653665680287,611.7823081037615,780.0258008353477,416.1989460861706,564.4091475255398,667.617533075832,437.49731877627585,414.6382362335878,502.8848511847266,493.4566810642734,530.305250372603,661.4799018111646,1113.429117423457,618.4102018826042,1063.9756991803672,908.8340458972464,508.98387379259395,451.18243255445253,660.2870050470458,468.9443234088384,511.6611550532798,1012.751408566711,726.3242412364307,439.03836067179606,579.1646352498851,319.0726251673557,274.6659140017925,500.52431885115857,663.4454682586484,754.8775311013208,475.74233577565496,426.04833167484657,1274.1295335375607,554.9779974752892,721.1810139666316,830.7460931618167,895.0514987053982,1034.2082667012921,307.44820609306635,400.09298480773293,430.29756324834887,826.7174788275098
cell504_GM12878_,654.9563326353343,604.0473524186586,1237.67644344606,412.92772708766023,625.455984977699,621.2847814978152,651.0276962915258,870.5583799182316,618.3571850099713,578.4333666512139,550.882601983049,647.5805180241956,743.7577247904292,718.7774484406248,559.6689934585155,664.7945130592118,682.862028122762,769.3983060680939,496.4067083694773,551.9925282549575,661.7235616006517,674.9288278385754,874.3318016671976,752.5010857519517,710.9177258314819,492.8947910157759,578.4219105215825,977.1692262638339,611.4677126387203,498.81285123041357,544.8504549853487,862.3205946488863,436.90435576181994,591.3580710096543,0.0,586.6237811139749,660.9198549195984,1029.2757168989629,639.4683538172301,1109.6596965889862,705.1020439907634,769.1473480444993,786.2984888975197,632.8910002414837,419.95868980501274,693.8765300707068,770.3814046169044,906.4805165190658,733.6903802589226,484.3000760241133,625.5779377757128,993.3582317212647,1189.2024485040777,598.2876809760545,788.342142841403,563.2447020037526,559.6232661869169,882.4872229348857,491.8929312653398,530.9560375807437,510.78503365137567,612.3476377594227,659.2566366575641,690.3106293834564,670.7065032889163,643.0776172000011,630.2190795798131,574.5498599344653,1199.097820291329,611.0002416875817,567.9851161166821,615.9665190102853,602.5183254429908,746.2798349462419,592.4035748462139,660.0073877710354,595.8532625760058,653.8681943377985,1017.174146441366,1727.8065477404366,382.8233274305786,824.4870628986454,609.4976890398641,639.4089067766024,713.9714297746514,944.7900756481255,581.069619272198,759.1207771691793,523.660390887482,938.106034858004,575.3855040817552,806.3924055789926,1131.2923043668204,743.8368988082499,861.6676484258112,584.9199445922517,796.1826322767549,618.7207760734605,555.4996247047379,552.49977575388,519.432523643166,637.9039811313999,639.6990407442576,770.9580885938313,578.1081705725968,498.84071526486343,881.6254454565299,729.8215422694662,567.8933162029042,714.3258956108398,789.0402414501991,601.1772389440621,497.7677060814567,656.6722437357153,520.927529257676,553.6170492217856,581.2938723154762,954.843554327409,544.8594340568268,1107.4921436461432,841.0201066219297,575.6343303219805,673.9117695854135,484.1011896405186,405.3938656595885,497.4759643030135,612.3177835945177,796.6595520318622,636.8902967272171,549.6478227442847,657.9039535607149,595.1801926476373,573.3807607895938,754.2044735099569,758.0638002858232,657.4920180104883,474.86984526250455,1303.087209461197,552.9937861525801,753.4390336314978,917.9059745089592,718.1786267160076,949.3474726298989,534.5050576490962,702.5005335079707,559.9229778161757,756.1904602219075
cell124_HAP1_,483.25368278583915,636.4364632369158,1044.970022346451,429.26783210217917,631.5302055282489,527.6799186410655,657.7417458077447,1334.1874772563256,682.8593938231251,423.70726138135706,555.2705543594326,639.9715545203992,920.4528844717597,490.7104249359124,440.8038222231163,529.4615127272484,583.3386321252807,646.0555422140307,510.8633381740329,587.6550609501148,722.0757909794758,891.6855254046598,582.0768042656223,556.9863268608648,772.4504608273445,588.6173814052937,530.4204824863734,648.6425863794913,544.7866582433321,520.6424603400567,451.39006586476785,703.951880082407,498.88068957293115,392.0358661258243,586.6237811139749,0.0,377.7931308522087,833.7366601227782,565.4697951285964,995.7229815351122,609.8440312398222,634.7461274653346,660.5558780187259,542.8785240752402,433.4764153261281,412.6774514057163,709.1887184238008,793.327660758266,763.769107768163,413.13504817420085,587.0891284091133,703.8070207963402,960.5273333988147,725.8959896283361,626.0677301316986,530.0382476023941,493.18269188562573,636.8139152587738,423.1954767300332,773.8745459371459,785.6089515635946,396.75244789071144,637.5262901830764,604.1680800220008,488.9465185337946,488.05396230680566,530.2055481425115,767.2650873624159,1137.2453407122262,533.358989258558,738.743285849517,376.0958736912446,547.0800991560915,558.0805909066314,692.1980414897505,713.6265799703066,468.2643202376072,623.7606928393211,728.5386390741651,1428.5154008800014,458.40716189341913,526.3626914331278,809.1619469464815,665.3141298756256,624.8166200651837,908.006878542206,563.6120763914657,712.3576995375263,555.6516298561764,768.6047469327714,448.2578545319219,686.5573197002418,958.0771019537284,629.6612322359513,876.7780974844588,488.47299353078637,656.3764168575203,509.7429241983168,712.5607514196092,458.789856712842,493.0385504797216,674.6437225397239,470.49107126343824,591.1321015383155,704.2640165775629,526.3665382022771,801.6169460411202,513.631613083076,443.7233739364202,609.8630238571083,592.5700123120419,476.7353415542874,467.74221213531837,609.5104840857857,590.088085749325,647.5267097986089,529.4417028965844,923.9506646959976,542.884501542738,831.2655785072482,483.30044605085965,506.2624553865197,447.3178278139282,536.4439727696249,557.6080760324737,495.28027316390524,890.2574256234273,679.4730798795938,450.67143671972866,431.4971025255836,540.0231757028439,458.1389578886608,446.2225924478467,585.6481147073546,644.198216572178,519.9430602101172,551.8914044,949.000890817766,734.5290638755041,1043.660961229517,615.9159535611711,581.7434342613083,836.8503751217055,367.7746844868947,540.1569101996994,511.6425471841474,632.5144818097048
cell288_HeLa_,410.65639956439804,591.0270635917954,830.3211390630488,338.7952932984112,415.1355254744379,453.617470690107,767.3993108577921,1407.4282111857447,722.7673912999437,586.9221592879125,660.1671391285087,471.5090904580147,786.7764927762319,766.8803702083833,474.7910583258325,460.8655191971641,565.2190165793394,533.911007939696,384.86838179956186,606.654606210425,675.0237539898957,946.956574877665,773.8039609551975,734.481407097506,834.1192570642866,588.2396497572662,708.3492206270892,582.8228633717281,704.7166022334939,626.5399322924095,508.4360999828768,976.7106202533836,579.5856966651837,602.9260182345754,660.9198549195984,377.7931308522087,0.0,787.1329617090096,467.6148919764121,832.4131806360997,658.9624601075955,442.6855672314755,571.5102838621885,627.2311207882475,509.3768952741193,613.4552571194346,582.2994145242369,586.1967672771298,983.0988699408831,563.4827959015877,619.4832776020512,753.3912425661647,628.4282464401635,607.6386282237634,498.1752762344454,458.15961010315016,614.6381261579279,604.9613952089258,594.6224333384494,695.2924687863215,782.738704220991,564.866183193978,683.8553264050463,853.7186134925191,417.65604605927103,671.8264754932113,710.6438706624983,644.2838512785363,943.0100102514444,708.1767544744521,773.5792497371959,566.4114908401707,541.6107390588405,470.927701723813,738.807228699261,794.5778997183903,594.033856840055,576.7763662445545,583.2281311864705,1074.1174641255861,443.7411459441022,735.693950769181,789.18501014274,736.7259607143156,706.995700374915,618.8394628785853,426.12984568676353,629.6660705564519,718.8582024241725,475.20113576994834,483.6216627729449,828.7600423974199,741.0504414114813,603.2530691058679,747.1476880679925,549.6239300524703,533.0851556736624,667.6978903027054,615.9615081853965,503.4904273295264,677.6099637379314,560.2644804860371,607.5193075052308,760.048022424415,792.3549508004038,626.4625315613162,1155.0750740393335,564.4264778009426,395.356774166411,768.7802342466628,566.5914835197374,713.7014278302679,551.6968678359124,829.2117007840327,687.8261549807451,697.9535686231278,414.5151150507518,704.7595308914474,634.8359113606164,673.4827604124498,510.50259970792786,516.6994567082586,453.04528480517627,454.1450485422055,524.8755120555257,449.66162735667575,774.9895380633836,502.5948884198805,700.0530533797674,535.5650628457937,804.1878899291069,656.1750951270614,450.57146110775176,528.1689842337098,668.7873642166818,645.1550063931563,594.023140482846,759.3988969395341,743.8306980127807,1048.2728413490963,512.1003423662473,467.4024297000482,674.3193440450538,546.5464986862014,787.8169406284321,500.48881835798636,652.9034661238201
cell524_GM12878_,618.1026679670131,903.8647149197334,722.0063161771266,875.3047701209457,622.9246180051693,443.91055863081425,761.2389357663435,1385.3783815768522,810.565725726052,615.068316204301,769.6126482407417,456.10153092177757,667.1423115217801,1078.4543850349032,602.0769903131165,552.9726886109769,897.7093575243819,481.9181593124869,658.8192368512694,747.8118644719082,773.05088984183,749.0854292426563,880.563864098579,712.2946223148231,869.5905775536655,977.3458028518454,986.2257818595787,439.9186052259399,1184.7674537980927,801.8222913929746,905.4580523317068,1088.3283223980798,650.2035211998493,1077.8807331951684,1029.2757168989629,833.7366601227782,787.1329617090096,0.0,723.3279470470626,649.9356368622788,427.0439400423094,408.56339718570047,569.8025231486549,628.6760342772925,924.0283738313326,1138.1972412185444,514.1082023060937,468.69779990256035,1645.6623006632835,891.9363053898467,1104.494053262902,665.7696213368002,466.7336707586991,827.1509780511092,481.46154396552515,528.8256946061986,928.8847999473242,461.26085290195,896.4039894105503,964.6512233225935,972.9979616091915,1016.2999177867334,749.0851475588897,1436.810900232565,753.4796007668681,870.188621326383,1045.3012383822415,753.5730814591889,436.4944878680962,1124.9584730617332,837.5005828320126,1042.486518731177,573.2868344813703,570.9534813071855,680.0227328781053,561.8314464008967,1131.1533873029834,555.2269225052294,477.6542175451949,680.8712323387238,945.3447996556447,1312.0929065280125,770.5046318011582,880.0521466954388,554.1870406104007,852.6384138454207,693.963267024869,435.448213349793,1021.1183399550673,603.9277980120642,750.6879247328362,820.6688197670508,495.28029405589615,679.4171363034416,575.6986363258254,1230.327038220067,472.3678153849571,1358.3060975565395,709.7254630823679,597.8803958473837,905.2774713753017,685.8006373419234,1288.1791126109151,778.6112398244508,677.5122017728502,958.5082127919402,1686.2407222346042,472.4694862479579,1009.6354055201246,630.9047107549502,534.9674434141692,1033.6149578709455,703.6601116709887,1220.2832786104473,1255.9325222453076,1305.169538739961,640.4683210730772,512.2214418469442,755.3944961123761,663.4326399993861,696.8311604172305,650.01375909282,888.4396741865971,759.496902625114,989.1485907519587,720.0417158845718,658.468285932355,507.7657656163261,858.5834376426536,725.4704641513331,1241.6444227211628,1194.2094525975083,443.8985064963298,343.0319387926486,522.8104986261824,969.9697806912804,808.6823360345829,697.4779301049037,1042.2396284681763,1299.6762194957598,499.33194567536015,585.3259876792067,365.68195217194216,980.1914199997084,1276.0797202866502,617.3454214647306,818.2342970467707
cell183_HeLa_,461.80881031824947,414.21755023759226,743.5911849415182,402.6746384349709,429.6235512708386,460.57891361261085,838.7430446040659,1267.64612248609,599.1603298738789,556.6407923047377,537.7374291867184,531.9453333634815,781.1929614983077,745.2957358899585,456.42457071140285,368.59408801527877,504.61413295264686,563.5464475685011,460.6930831874332,578.0405402610595,721.7481185636473,735.4785151522942,686.7748377842174,691.7497937989842,836.3181968219831,376.9918335150483,460.05503530599196,699.4374230536472,543.8495168977133,492.7934805866729,251.21527929557135,1027.2094728221127,490.3058673820825,489.4532928065374,639.4683538172301,565.4697951285964,467.6148919764121,723.3279470470626,0.0,1010.992386651835,697.7295781178195,522.8157672478548,562.6709709704627,616.830196760374,466.0992279975343,612.022505306607,595.4468293782949,591.5932802434982,793.5570182368693,505.31951777117064,378.8834673169214,579.1365473727371,808.299533946883,430.51477551604944,600.705357242121,381.7336240077738,441.0580746737495,643.5836812532291,499.5271664596184,619.1082859117947,394.1877481045998,496.2383339276256,400.1073548608685,594.0512759971557,306.71019308395194,592.4957942982705,621.776957814015,532.5494530842008,884.999179276419,599.9614714298264,734.2957263358155,669.2395325011987,530.8909668959603,550.627468546855,447.53335726043906,631.7999287766706,483.2994749534762,531.1292866962667,628.4119721913722,1256.2891886562593,512.6017244868232,531.2567482221656,793.2795248575571,739.8840963527167,796.2035424923208,812.7360187278656,506.507241014133,472.33510413153147,573.419784085855,641.9985472447647,471.9603694394755,681.1342131368956,704.0523683014248,439.6928303169666,558.1056464350423,524.3682083813803,618.9071765993098,595.7228017145513,557.7569153635748,483.8575159044683,541.9411336129347,674.5629068979576,561.5934631077962,700.4796603865325,809.7632492062564,443.525921002903,920.0793789748948,637.3811445013031,278.40316402809,654.2554048655342,580.3365886697828,625.7688573717052,538.5336758011915,580.541000755457,564.6695132672938,553.7255020826823,532.1308013790467,563.9436013223803,539.4566272389455,1003.7897156400129,794.6346687670061,298.2689922951049,421.8931588095506,402.05802337107013,394.97127006488597,509.6845268786376,702.5128362622521,483.5901144727531,606.1514561178888,553.9405324424271,540.5716870967858,555.6224048045189,455.22792355068475,599.4317667399624,607.8143728464777,669.0264012106288,436.5906477498471,962.9647820761179,736.2071099092865,880.2892500139092,578.8195944762375,590.6553727385494,581.3306197097579,580.2787583808948,647.5322336977617,298.8537929692847,672.4193459507986
